term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002376,"immune system process",29.354%,-0.531, 0.284,4.411,-2.3605,0.996,0.000,2376,0
GO:0007623,"circadian rhythm",0.440%,-0.352, 0.141,2.588,-2.4989,0.994,0.000,7623,0
GO:0016265,"death",4.501%,-0.812, 0.068,3.597,-2.4134,0.969,0.000,16265,0
GO:0023052,"signaling",17.329%,-0.867, 0.416,4.182,-4.2076,0.995,0.000,23052,0
GO:0032501,"multicellular organismal process",15.657%,-0.285, 0.315,4.138,-1.9539,0.995,0.000,32501,0
GO:0032502,"developmental process",13.055%,-0.242, 0.206,4.059,-2.8153,0.995,0.000,32502,0
GO:0048511,"rhythmic process",0.724%,-0.998, 0.170,2.803,-2.2644,0.994,0.000,48511,0
GO:0050896,"response to stimulus",47.248%,-0.764, 0.768,4.618,-2.3028,0.997,0.000,50896,0
GO:0065007,"biological regulation",51.216%,-0.463, 0.188,4.653,-5.8239,0.997,0.000,65007,0
GO:0071840,"cellular component organization or biogenesis",12.603%,-1.056, 0.177,4.044,-1.7525,0.995,0.000,71840,0
GO:0080135,"regulation of cellular response to stress",0.758%, 6.090,-2.957,2.823,-6.5086,0.673,0.000,80135,0
GO:0031349,"positive regulation of defense response",0.630%,null,null,2.744,-1.7082,0.739,0.867,80135,1
GO:0045088,"regulation of innate immune response",0.570%,null,null,2.700,-1.8511,0.742,0.767,80135,1
GO:0042113,"B cell activation",0.487%, 1.605, 1.827,2.631,-2.9586,0.863,0.041,42113,0
GO:0045321,"leukocyte activation",1.587%,null,null,3.144,-2.2676,0.847,0.904,42113,1
GO:0046649,"lymphocyte activation",1.314%,null,null,3.062,-2.6402,0.849,0.844,42113,1
GO:0006366,"transcription from RNA polymerase II promoter",3.963%,-5.319,-5.619,3.541,-6.1805,0.729,0.052,6366,0
GO:0032743,"positive regulation of interleukin-2 production",0.019%, 0.087, 3.414,1.255,-4.2676,0.829,0.052,32743,0
GO:0032663,"regulation of interleukin-2 production",0.095%,null,null,1.924,-1.9237,0.837,0.878,32743,1
GO:0017145,"stem cell division",0.089%,-0.650, 0.077,1.898,-2.2832,0.913,0.070,17145,0
GO:0042355,"L-fucose catabolic process",0.011%,-0.120,-1.102,1.041,-1.8788,0.901,0.082,42355,0
GO:0019317,"fucose catabolic process",0.011%,null,null,1.041,-1.8788,0.901,0.929,42355,1
GO:0042354,"L-fucose metabolic process",0.011%,null,null,1.041,-1.8788,0.908,0.929,42355,1
GO:0001775,"cell activation",2.008%, 0.942, 0.390,3.246,-2.0580,0.885,0.094,1775,0
GO:0009058,"biosynthetic process",19.017%,-4.694,-2.199,4.222,-3.6778,0.916,0.112,9058,0
GO:0050789,"regulation of biological process",49.744%, 2.474,-1.937,4.640,-8.1192,0.853,0.117,50789,0
GO:1900118,"negative regulation of execution phase of apoptosis",0.006%, 2.712,-1.856,0.778,-2.1656,0.806,0.120,1900118,0
GO:0051716,"cellular response to stimulus",19.092%, 2.100,-2.105,4.224,-2.9788,0.866,0.121,51716,0
GO:2000401,"regulation of lymphocyte migration",0.042%, 3.858,-0.345,1.580,-2.2034,0.808,0.139,2000401,0
GO:2000403,"positive regulation of lymphocyte migration",0.033%,null,null,1.477,-1.8539,0.778,0.899,2000401,1
GO:0031293,"membrane protein intracellular domain proteolysis",0.023%,-3.869,-2.124,1.322,-1.9763,0.907,0.146,31293,0
GO:0007154,"cell communication",17.535%, 1.664, 0.041,4.187,-4.5086,0.849,0.153,7154,0
GO:0070933,"histone H4 deacetylation",0.034%,-3.844,-0.883,1.491,-3.7696,0.783,0.181,70933,0
GO:0051239,"regulation of multicellular organismal process",5.506%, 0.914,-0.867,3.684,-2.9318,0.889,0.181,51239,0
GO:0006807,"nitrogen compound metabolic process",26.566%,-5.204,-2.460,4.368,-2.5243,0.910,0.183,6807,0
GO:0002253,"activation of immune response",1.043%, 3.287,-0.421,2.962,-2.1232,0.812,0.207,2253,0
GO:0048519,"negative regulation of biological process",8.588%, 1.268,-1.247,3.877,-3.3872,0.882,0.207,48519,0
GO:0007213,"G-protein coupled acetylcholine receptor signaling pathway",0.035%, 6.119,-3.461,1.505,-2.4634,0.782,0.209,7213,0
GO:1901360,"organic cyclic compound metabolic process",25.430%,-4.742,-3.572,4.349,-2.3063,0.871,0.211,1901360,0
GO:0045595,"regulation of cell differentiation",3.246%, 4.734, 2.591,3.455,-5.3468,0.649,0.212,45595,0
GO:0010721,"negative regulation of cell development",0.370%,null,null,2.513,-2.3179,0.669,0.810,45595,1
GO:0022604,"regulation of cell morphogenesis",0.849%,null,null,2.873,-3.4949,0.658,0.727,45595,1
GO:0050768,"negative regulation of neurogenesis",0.312%,null,null,2.439,-2.0711,0.643,0.817,45595,1
GO:0050767,"regulation of neurogenesis",1.387%,null,null,3.086,-2.3197,0.633,0.930,45595,1
GO:0048468,"cell development",4.830%,null,null,3.627,-3.3010,0.753,0.719,45595,1
GO:0000902,"cell morphogenesis",2.742%,null,null,3.381,-2.1669,0.728,0.817,45595,1
GO:2000026,"regulation of multicellular organismal development",3.472%,null,null,3.484,-2.5017,0.723,0.878,45595,1
GO:0010975,"regulation of neuron projection development",0.679%,null,null,2.776,-2.1605,0.627,0.884,45595,1
GO:0045664,"regulation of neuron differentiation",1.051%,null,null,2.965,-2.5817,0.642,0.746,45595,1
GO:0030154,"cell differentiation",8.015%,null,null,3.847,-3.9586,0.741,0.809,45595,1
GO:0051960,"regulation of nervous system development",1.545%,null,null,3.133,-2.0862,0.737,0.784,45595,1
GO:0030182,"neuron differentiation",2.824%,null,null,3.394,-1.9658,0.731,0.824,45595,1
GO:0045597,"positive regulation of cell differentiation",1.436%,null,null,3.101,-2.3036,0.631,0.799,45595,1
GO:0045596,"negative regulation of cell differentiation",1.429%,null,null,3.099,-3.0000,0.632,0.776,45595,1
GO:0060284,"regulation of cell development",1.721%,null,null,3.179,-2.3429,0.665,0.798,45595,1
GO:0051093,"negative regulation of developmental process",1.731%,null,null,3.182,-1.7997,0.730,0.796,45595,1
GO:0048699,"generation of neurons",3.160%,null,null,3.443,-1.8216,0.729,0.927,45595,1
GO:0010769,"regulation of cell morphogenesis involved in differentiation",0.539%,null,null,2.676,-2.5452,0.663,0.817,45595,1
GO:0006725,"cellular aromatic compound metabolic process",24.907%,-4.859,-4.339,4.340,-2.4535,0.819,0.217,6725,0
GO:0006897,"endocytosis",1.430%,-0.129, 1.280,3.099,-2.1296,0.983,0.225,6897,0
GO:0030518,"intracellular steroid hormone receptor signaling pathway",0.228%, 6.223,-3.527,2.303,-2.9747,0.749,0.244,30518,0
GO:0030520,"intracellular estrogen receptor signaling pathway",0.057%,null,null,1.708,-1.8024,0.774,0.851,30518,1
GO:0030521,"androgen receptor signaling pathway",0.112%,null,null,1.996,-1.9574,0.762,0.769,30518,1
GO:0044238,"primary metabolic process",41.881%,-5.297,-2.978,4.565,-2.2111,0.901,0.248,44238,0
GO:0001816,"cytokine production",1.263%,-0.834, 4.602,3.045,-2.9355,0.908,0.249,1816,0
GO:0019222,"regulation of metabolic process",17.756%,-2.139,-3.598,4.193,-6.4949,0.833,0.269,19222,0
