term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0007005,"mitochondrion organization",0.649%,-6.243,-0.239,2.757,-3.0269,0.871,0.000,7005,0
GO:0060065,"uterus development",0.042%,-2.971, 4.234,1.580,-2.1537,0.911,0.000,60065,0
GO:0071169,"establishment of protein localization to chromatin",0.007%,-0.056,-0.605,0.845,-1.8389,0.936,0.000,71169,0
GO:0070199,"establishment of protein localization to chromosome",0.008%,null,null,0.903,-1.5411,0.936,0.811,71169,1
GO:0002431,"Fc receptor mediated stimulatory signaling pathway",0.277%, 5.520, 4.940,2.387,-2.8327,0.747,0.038,2431,0
GO:0002433,"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",0.260%,null,null,2.360,-2.0625,0.894,0.871,2431,1
GO:0002429,"immune response-activating cell surface receptor signaling pathway",0.565%,null,null,2.696,-1.4304,0.734,0.917,2431,1
GO:0002757,"immune response-activating signal transduction",0.934%,null,null,2.914,-1.6809,0.740,0.855,2431,1
GO:0038096,"Fc-gamma receptor signaling pathway involved in phagocytosis",0.260%,null,null,2.360,-2.0625,0.711,0.869,2431,1
GO:0038094,"Fc-gamma receptor signaling pathway",0.260%,null,null,2.360,-2.0625,0.750,0.909,2431,1
GO:0060368,"regulation of Fc receptor mediated stimulatory signaling pathway",0.017%,null,null,1.204,-1.3680,0.770,0.707,2431,1
GO:0006396,"RNA processing",1.631%, 1.540,-6.396,3.156,-2.3125,0.802,0.046,6396,0
GO:1901857,"positive regulation of cellular respiration",0.002%, 3.823,-1.041,0.477,-1.5411,0.806,0.107,1901857,0
GO:0051900,"regulation of mitochondrial depolarization",0.028%, 0.591, 2.086,1.415,-2.3799,0.836,0.125,51900,0
GO:0051882,"mitochondrial depolarization",0.031%,null,null,1.447,-2.3799,0.906,0.856,51900,1
GO:0051902,"negative regulation of mitochondrial depolarization",0.006%,null,null,0.778,-1.8389,0.830,0.901,51900,1
GO:0003254,"regulation of membrane depolarization",0.058%,null,null,1.716,-1.6092,0.832,0.748,51900,1
GO:0072683,"T cell extravasation",0.008%, 0.631, 0.501,0.903,-1.8389,0.839,0.142,72683,0
GO:0002693,"positive regulation of cellular extravasation",0.008%,null,null,0.903,-1.3680,0.769,0.893,72683,1
GO:0035698,"CD8-positive, alpha-beta cytotoxic T cell extravasation",0.005%,null,null,0.699,-1.8389,0.832,0.978,72683,1
GO:2000407,"regulation of T cell extravasation",0.006%,null,null,0.778,-1.8389,0.785,0.965,72683,1
GO:0035697,"CD8-positive, alpha-beta T cell extravasation",0.006%,null,null,0.778,-1.8389,0.831,0.955,72683,1
GO:2000409,"positive regulation of T cell extravasation",0.005%,null,null,0.699,-1.8389,0.768,0.989,72683,1
GO:2000451,"positive regulation of CD8-positive, alpha-beta T cell extravasation",0.005%,null,null,0.699,-1.8389,0.767,0.770,72683,1
GO:2000452,"regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation",0.005%,null,null,0.699,-1.8389,0.786,0.978,72683,1
GO:2000449,"regulation of CD8-positive, alpha-beta T cell extravasation",0.006%,null,null,0.778,-1.8389,0.784,0.989,72683,1
GO:2000454,"positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation",0.003%,null,null,0.602,-1.8389,0.771,0.986,72683,1
GO:0071393,"cellular response to progesterone stimulus",0.002%, 5.005, 3.029,0.477,-1.8389,0.866,0.162,71393,0
GO:0052548,"regulation of endopeptidase activity",0.736%, 2.741,-5.309,2.811,-2.0195,0.768,0.188,52548,0
GO:0045862,"positive regulation of proteolysis",0.158%,null,null,2.146,-1.7742,0.721,0.798,52548,1
GO:0032434,"regulation of proteasomal ubiquitin-dependent protein catabolic process",0.154%,null,null,2.134,-1.4056,0.697,0.796,52548,1
GO:0052547,"regulation of peptidase activity",0.782%,null,null,2.837,-1.9598,0.767,0.929,52548,1
GO:0010954,"positive regulation of protein processing",0.181%,null,null,2.204,-1.6720,0.781,0.988,52548,1
GO:0018277,"protein deamination",0.002%, 0.738,-5.709,0.477,-1.5411,0.888,0.188,18277,0
GO:0018125,"peptidyl-cysteine methylation",0.003%, 0.668,-5.332,0.602,-1.3680,0.882,0.200,18125,0
GO:0001964,"startle response",0.066%,-2.710, 3.683,1.771,-2.0610,0.897,0.213,1964,0
GO:0006897,"endocytosis",1.430%,-0.013,-0.273,3.099,-1.7328,0.930,0.216,6897,0
GO:0050863,"regulation of T cell activation",0.561%, 3.860, 2.509,2.693,-1.8233,0.789,0.219,50863,0
GO:0051249,"regulation of lymphocyte activation",0.741%,null,null,2.814,-1.3115,0.785,0.937,50863,1
GO:0051251,"positive regulation of lymphocyte activation",0.492%,null,null,2.636,-1.3935,0.762,0.962,50863,1
GO:0050870,"positive regulation of T cell activation",0.389%,null,null,2.534,-1.7921,0.766,0.907,50863,1
GO:0042110,"T cell activation",0.956%,null,null,2.924,-1.4080,0.845,0.869,50863,1
GO:0002696,"positive regulation of leukocyte activation",0.524%,null,null,2.664,-1.3121,0.761,0.982,50863,1
GO:0001826,"inner cell mass cell differentiation",0.011%,-2.815, 4.162,1.041,-1.5411,0.863,0.230,1826,0
GO:0031365,"N-terminal protein amino acid modification",0.048%, 0.739,-6.012,1.633,-1.5622,0.866,0.234,31365,0
GO:0048627,"myoblast development",0.002%,-2.346, 2.953,0.477,-1.5411,0.897,0.235,48627,0
GO:0032447,"protein urmylation",0.007%, 0.702,-5.785,0.845,-1.3680,0.879,0.243,32447,0
GO:0035617,"stress granule disassembly",0.005%,-5.780,-0.417,0.699,-1.5411,0.869,0.244,35617,0
GO:0021562,"vestibulocochlear nerve development",0.009%,-2.892, 3.827,0.954,-1.8389,0.922,0.245,21562,0
GO:0002253,"activation of immune response",1.043%, 3.149, 2.406,2.962,-1.4621,0.860,0.249,2253,0
GO:0071279,"cellular response to cobalt ion",0.001%, 5.542, 3.131,0.301,-1.8389,0.881,0.250,71279,0
GO:1990144,"intrinsic apoptotic signaling pathway in response to hypoxia",0.001%, 5.074, 3.638,0.301,-1.8389,0.798,0.250,1990144,0
GO:1902389,"ceramide 1-phosphate transport",0.001%,-0.048,-0.451,0.301,-1.8389,0.926,0.259,1902389,0
GO:0038061,"NIK/NF-kappaB signaling",0.080%, 4.799, 3.395,1.851,-1.5180,0.803,0.272,38061,0
GO:0019218,"regulation of steroid metabolic process",0.175%, 3.182,-5.049,2.190,-1.3446,0.814,0.275,19218,0
GO:1901068,"guanosine-containing compound metabolic process",2.687%, 2.220,-5.313,3.373,-1.8798,0.715,0.277,1901068,0
GO:0061144,"alveolar secondary septum development",0.008%,-2.733, 4.228,0.903,-1.5411,0.915,0.281,61144,0
GO:0002764,"immune response-regulating signaling pathway",1.064%, 5.017, 4.249,2.971,-1.4047,0.761,0.294,2764,0
GO:0046054,"dGMP metabolic process",0.001%, 2.134,-4.421,0.301,-1.8389,0.813,0.296,46054,0
GO:0006185,"dGDP biosynthetic process",0.001%,null,null,0.301,-1.8389,0.790,0.728,46054,1
GO:0009153,"purine deoxyribonucleotide biosynthetic process",0.005%,null,null,0.699,-1.5411,0.792,0.780,46054,1
GO:0046066,"dGDP metabolic process",0.003%,null,null,0.602,-1.3680,0.785,0.953,46054,1
