term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002478,"antigen processing and presentation of exogenous peptide antigen",0.296%,-2.876,-0.441,2.417,-2.4237,0.973,0.000,2478,0
GO:0019886,"antigen processing and presentation of exogenous peptide antigen via MHC class II",0.130%,null,null,2.061,-1.8233,0.972,0.927,2478,1
GO:0006396,"RNA processing",1.631%, 7.191, 1.307,3.156,-11.3372,0.679,0.000,6396,0
GO:0006986,"response to unfolded protein",0.189%,-0.542,-0.601,2.223,-4.4949,0.929,0.000,6986,0
GO:0035967,"cellular response to topologically incorrect protein",0.152%,null,null,2.127,-3.7696,0.873,0.965,6986,1
GO:0032075,"positive regulation of nuclease activity",0.076%,null,null,1.833,-4.7212,0.747,0.985,6986,1
GO:0030968,"endoplasmic reticulum unfolded protein response",0.124%,null,null,2.041,-4.1805,0.834,0.951,6986,1
GO:0006987,"activation of signaling protein activity involved in unfolded protein response",0.074%,null,null,1.820,-4.9586,0.642,0.914,6986,1
GO:0034620,"cellular response to unfolded protein",0.134%,null,null,2.076,-4.1805,0.873,0.975,6986,1
GO:0008152,"metabolic process",54.733%,-0.851,-0.306,4.682,-3.0269,0.997,0.000,8152,0
GO:0022613,"ribonucleoprotein complex biogenesis",0.598%,-1.605,-7.225,2.721,-8.8239,0.913,0.000,22613,0
GO:0051028,"mRNA transport",0.204%,-4.019, 5.209,2.255,-5.6198,0.886,0.000,51028,0
GO:0051236,"establishment of RNA localization",0.247%,null,null,2.338,-4.8539,0.897,0.987,51028,1
GO:0050658,"RNA transport",0.247%,null,null,2.338,-4.8539,0.885,0.982,51028,1
GO:0050657,"nucleic acid transport",0.247%,null,null,2.338,-4.8539,0.900,0.939,51028,1
GO:0006405,"RNA export from nucleus",0.130%,null,null,2.061,-4.6778,0.856,0.933,51028,1
GO:0006406,"mRNA export from nucleus",0.117%,null,null,2.017,-5.2007,0.696,0.925,51028,1
GO:0060717,"chorion development",0.011%,-1.818,-1.265,1.041,-2.0400,0.967,0.000,60717,0
GO:0006882,"cellular zinc ion homeostasis",0.028%,-1.676, 1.112,1.415,-1.5589,0.908,0.034,6882,0
GO:0006984,"ER-nucleus signaling pathway",0.141%,-0.220, 0.387,2.097,-3.8539,0.878,0.062,6984,0
GO:0032259,"methylation",1.044%,-1.347,-0.348,2.962,-1.3545,0.919,0.063,32259,0
GO:0044238,"primary metabolic process",41.881%, 1.602, 1.908,4.565,-4.4685,0.865,0.109,44238,0
GO:1901135,"carbohydrate derivative metabolic process",10.573%, 2.794, 1.997,3.968,-1.3551,0.829,0.175,1901135,0
GO:0019884,"antigen processing and presentation of exogenous antigen",0.303%,-1.795,-0.223,2.427,-2.6635,0.979,0.181,19884,0
GO:0010764,"negative regulation of fibroblast migration",0.021%,-2.883, 4.856,1.279,-2.9706,0.843,0.184,10764,0
GO:0010762,"regulation of fibroblast migration",0.051%,null,null,1.663,-2.3224,0.843,0.898,10764,1
GO:0032069,"regulation of nuclease activity",0.083%, 4.835, 2.037,1.869,-4.2147,0.752,0.191,32069,0
GO:0060718,"chorionic trophoblast cell differentiation",0.010%,-1.873,-1.302,1.000,-1.5337,0.919,0.209,60718,0
GO:0021796,"cerebral cortex regionalization",0.014%,-1.780,-1.203,1.114,-1.9801,0.961,0.213,21796,0
GO:0002495,"antigen processing and presentation of peptide antigen via MHC class II",0.134%,-1.971,-0.496,2.076,-1.6706,0.977,0.215,2495,0
GO:0042921,"glucocorticoid receptor signaling pathway",0.044%,-0.322, 0.076,1.602,-1.5638,0.887,0.215,42921,0
GO:2001044,"regulation of integrin-mediated signaling pathway",0.056%,-0.318, 0.302,1.699,-1.5638,0.882,0.219,2001044,0
GO:0006457,"protein folding",0.724%, 6.086,-0.239,2.803,-4.7959,0.773,0.224,6457,0
GO:0060033,"anatomical structure regression",0.032%,-1.943,-1.346,1.462,-1.5638,0.966,0.225,60033,0
GO:0002504,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",4.627%,-2.352,-0.060,3.609,-1.6225,0.975,0.237,2504,0
GO:0048066,"developmental pigmentation",0.124%,-2.509,-1.689,2.041,-1.3592,0.964,0.241,48066,0
GO:0051168,"nuclear export",0.246%,-3.769, 5.033,2.336,-4.2518,0.883,0.248,51168,0
GO:0006913,"nucleocytoplasmic transport",0.827%,null,null,2.862,-2.1002,0.872,0.879,51168,1
GO:0006807,"nitrogen compound metabolic process",26.566%, 1.194, 1.832,4.368,-4.4685,0.876,0.248,6807,0
GO:0035247,"peptidyl-arginine omega-N-methylation",0.009%, 4.386,-1.817,0.954,-2.5287,0.796,0.250,35247,0
GO:0018216,"peptidyl-arginine methylation",0.016%,null,null,1.176,-2.2636,0.790,0.914,35247,1
GO:0019919,"peptidyl-arginine methylation, to asymmetrical-dimethyl arginine",0.008%,null,null,0.903,-1.7729,0.797,0.933,35247,1
GO:0035246,"peptidyl-arginine N-methylation",0.016%,null,null,1.176,-2.2636,0.789,0.969,35247,1
GO:0006265,"DNA topological change",0.076%, 6.963, 1.674,1.833,-1.5638,0.760,0.282,6265,0
GO:0003056,"regulation of vascular smooth muscle contraction",0.014%,-3.452, 0.169,1.114,-1.5337,0.943,0.284,3056,0
GO:0009207,"purine ribonucleoside triphosphate catabolic process",3.700%, 5.675, 1.704,3.512,-2.7011,0.570,0.289,9207,0
GO:1901292,"nucleoside phosphate catabolic process",3.849%,null,null,3.529,-2.4976,0.570,0.947,9207,1
GO:0046434,"organophosphate catabolic process",3.952%,null,null,3.540,-2.4179,0.674,0.742,9207,1
GO:0044270,"cellular nitrogen compound catabolic process",4.524%,null,null,3.599,-2.4134,0.661,0.782,9207,1
GO:0006184,"GTP catabolic process",2.612%,null,null,3.360,-2.1296,0.573,0.915,9207,1
GO:1901565,"organonitrogen compound catabolic process",4.372%,null,null,3.584,-1.7172,0.656,0.780,9207,1
GO:0006195,"purine nucleotide catabolic process",3.766%,null,null,3.519,-2.5686,0.568,0.960,9207,1
GO:0009116,"nucleoside metabolic process",8.456%,null,null,3.871,-1.8941,0.581,0.912,9207,1
GO:1901136,"carbohydrate derivative catabolic process",4.023%,null,null,3.548,-2.0182,0.703,0.770,9207,1
GO:0019439,"aromatic compound catabolic process",4.542%,null,null,3.601,-2.3625,0.661,0.808,9207,1
GO:0009117,"nucleotide metabolic process",9.281%,null,null,3.911,-1.4996,0.583,0.892,9207,1
GO:0009119,"ribonucleoside metabolic process",8.390%,null,null,3.867,-1.8817,0.581,0.856,9207,1
GO:0006152,"purine nucleoside catabolic process",3.716%,null,null,3.513,-2.2993,0.570,0.960,9207,1
GO:0006163,"purine nucleotide metabolic process",8.677%,null,null,3.882,-1.3216,0.580,0.893,9207,1
GO:0009146,"purine nucleoside triphosphate catabolic process",3.704%,null,null,3.512,-2.6517,0.569,0.962,9207,1
GO:0009144,"purine nucleoside triphosphate metabolic process",8.165%,null,null,3.855,-2.2907,0.587,0.916,9207,1
GO:0009143,"nucleoside triphosphate catabolic process",3.710%,null,null,3.513,-2.6038,0.570,0.950,9207,1
GO:0009141,"nucleoside triphosphate metabolic process",8.214%,null,null,3.858,-2.5768,0.589,0.860,9207,1
GO:0009154,"purine ribonucleotide catabolic process",3.749%,null,null,3.517,-2.4486,0.561,0.952,9207,1
GO:0046039,"GTP metabolic process",2.665%,null,null,3.369,-2.1355,0.616,0.968,9207,1
GO:0009164,"nucleoside catabolic process",3.749%,null,null,3.517,-2.0467,0.571,0.961,9207,1
GO:0009166,"nucleotide catabolic process",3.840%,null,null,3.528,-2.6073,0.570,0.957,9207,1
