term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.142%,-5.544, 0.919,2.100,-11.5376,0.779,0.000,184,0
GO:0000956,"nuclear-transcribed mRNA catabolic process",0.245%,null,null,2.334,-10.0458,0.770,0.938,184,1
GO:0006402,"mRNA catabolic process",0.271%,null,null,2.378,-8.9208,0.768,0.963,184,1
GO:0002478,"antigen processing and presentation of exogenous peptide antigen",0.296%, 3.026,-0.657,2.417,-3.7447,0.966,0.000,2478,0
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.161%,null,null,2.152,-3.1675,0.967,0.943,2478,1
GO:0042590,"antigen processing and presentation of exogenous peptide antigen via MHC class I",0.166%,null,null,2.167,-3.0044,0.967,0.946,2478,1
GO:0019886,"antigen processing and presentation of exogenous peptide antigen via MHC class II",0.130%,null,null,2.061,-1.4142,0.966,0.927,2478,1
GO:0006614,"SRP-dependent cotranslational protein targeting to membrane",0.150%, 6.500,-2.385,2.124,-18.4559,0.759,0.000,6614,0
GO:0044802,"single-organism membrane organization",1.380%,null,null,3.084,-7.5528,0.839,0.874,6614,1
GO:0072657,"protein localization to membrane",0.687%,null,null,2.781,-9.0362,0.745,0.736,6614,1
GO:0072599,"establishment of protein localization to endoplasmic reticulum",0.160%,null,null,2.149,-18.6778,0.870,0.962,6614,1
GO:0006612,"protein targeting to membrane",0.303%,null,null,2.427,-14.6778,0.753,0.853,6614,1
GO:0006613,"cotranslational protein targeting to membrane",0.156%,null,null,2.140,-19.1192,0.765,0.892,6614,1
GO:0045047,"protein targeting to ER",0.158%,null,null,2.146,-18.8861,0.845,0.993,6614,1
GO:0090150,"establishment of protein localization to membrane",0.514%,null,null,2.655,-10.8861,0.749,0.894,6614,1
GO:0033762,"response to glucagon",0.088%, 0.876,-0.079,1.892,-2.4168,0.941,0.000,33762,0
GO:0044699,"single-organism process",71.655%, 1.828,-0.630,4.799,-1.6842,0.998,0.000,44699,0
GO:0051179,"localization",18.927%, 0.200,-0.128,4.220,-2.7620,0.995,0.000,51179,0
GO:0051704,"multi-organism process",4.431%, 1.745,-0.862,3.590,-2.6676,0.994,0.000,51704,0
GO:0071840,"cellular component organization or biogenesis",12.603%, 1.797,-0.727,4.044,-3.6021,0.995,0.000,71840,0
GO:0070488,"neutrophil aggregation",0.002%, 0.514,-0.290,0.477,-1.9638,0.984,0.011,70488,0
GO:0009838,"abscission",0.007%, 1.465, 0.684,0.845,-1.9638,0.978,0.012,9838,0
GO:0051340,"regulation of ligase activity",0.133%,-2.620,-2.263,2.072,-4.4202,0.884,0.041,51340,0
GO:2000270,"negative regulation of fibroblast apoptotic process",0.019%,-1.232,-0.481,1.255,-2.4976,0.852,0.046,2000270,0
GO:2000269,"regulation of fibroblast apoptotic process",0.028%,null,null,1.415,-1.6710,0.890,0.959,2000270,1
GO:0010332,"response to gamma radiation",0.131%, 0.436,-0.140,2.064,-2.0057,0.974,0.058,10332,0
GO:0009056,"catabolic process",7.851%, 0.167, 0.368,3.838,-4.8239,0.936,0.060,9056,0
GO:0031667,"response to nutrient levels",1.049%, 0.573,-0.283,2.965,-1.9987,0.946,0.071,31667,0
GO:0042594,"response to starvation",0.374%,null,null,2.517,-1.5774,0.927,0.877,31667,1
GO:0009267,"cellular response to starvation",0.285%,null,null,2.400,-1.4442,0.839,0.947,31667,1
GO:0007584,"response to nutrient",0.548%,null,null,2.683,-1.6345,0.922,0.911,31667,1
