term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0008152,"metabolic process",54.733%, 1.024,-0.983,4.682,-1.3518,0.997,0.000,8152,0
GO:0010225,"response to UV-C",0.027%, 1.580,-0.284,1.398,-3.8861,0.948,0.000,10225,0
GO:0071260,"cellular response to mechanical stimulus",0.133%,null,null,2.072,-1.8781,0.884,0.805,10225,1
GO:0010332,"response to gamma radiation",0.131%,null,null,2.064,-1.4020,0.945,0.741,10225,1
GO:0034644,"cellular response to UV",0.119%,null,null,2.021,-2.1979,0.880,0.790,10225,1
GO:0009416,"response to light stimulus",0.655%,null,null,2.760,-1.3054,0.939,0.850,10225,1
GO:0009411,"response to UV",0.269%,null,null,2.375,-1.8914,0.941,0.707,10225,1
GO:0071482,"cellular response to light stimulus",0.173%,null,null,2.185,-1.6955,0.878,0.911,10225,1
GO:0010629,"negative regulation of gene expression",2.446%,-3.113,-5.204,3.332,-5.4437,0.714,0.000,10629,0
GO:0031324,"negative regulation of cellular metabolic process",3.678%,null,null,3.509,-3.3372,0.675,0.890,10629,1
GO:1902679,"negative regulation of RNA biosynthetic process",2.216%,null,null,3.289,-4.4437,0.636,0.971,10629,1
GO:0031327,"negative regulation of cellular biosynthetic process",2.588%,null,null,3.356,-3.8239,0.658,0.966,10629,1
GO:0051253,"negative regulation of RNA metabolic process",2.255%,null,null,3.297,-4.2007,0.646,0.952,10629,1
GO:0045934,"negative regulation of nucleobase-containing compound metabolic process",2.434%,null,null,3.330,-4.2147,0.661,0.960,10629,1
GO:0045892,"negative regulation of transcription, DNA-templated",2.182%,null,null,3.282,-4.5528,0.634,0.845,10629,1
GO:0010605,"negative regulation of macromolecule metabolic process",3.670%,null,null,3.508,-3.2676,0.710,0.936,10629,1
GO:0010558,"negative regulation of macromolecule biosynthetic process",2.484%,null,null,3.339,-4.0000,0.695,0.956,10629,1
GO:2000113,"negative regulation of cellular macromolecule biosynthetic process",2.396%,null,null,3.323,-4.2518,0.648,0.954,10629,1
GO:0009890,"negative regulation of biosynthetic process",2.615%,null,null,3.361,-3.7212,0.715,0.843,10629,1
GO:0000122,"negative regulation of transcription from RNA polymerase II promoter",1.564%,null,null,3.138,-3.0000,0.646,0.933,10629,1
GO:0051172,"negative regulation of nitrogen compound metabolic process",2.487%,null,null,3.339,-4.1308,0.721,0.835,10629,1
GO:0032502,"developmental process",13.055%, 0.713,-0.656,4.059,-1.3410,0.994,0.000,32502,0
GO:0048569,"post-embryonic organ development",0.038%, 7.269,-0.102,1.531,-3.6383,0.833,0.000,48569,0
GO:0065007,"biological regulation",51.216%, 0.850,-0.634,4.653,-1.8348,0.997,0.000,65007,0
GO:0010248,"establishment or maintenance of transmembrane electrochemical gradient",0.005%,-0.349, 2.077,0.699,-3.4815,0.912,0.011,10248,0
GO:0071461,"cellular response to redox state",0.001%, 0.503,-0.473,0.301,-1.9763,0.980,0.040,71461,0
GO:0010046,"response to mycotoxin",0.009%, 0.023, 0.301,0.954,-3.1871,0.968,0.045,10046,0
GO:0006775,"fat-soluble vitamin metabolic process",0.064%, 0.273,-2.661,1.756,-1.6916,0.930,0.049,6775,0
GO:0006776,"vitamin A metabolic process",0.011%,null,null,1.041,-1.5039,0.893,0.750,6775,1
GO:0010957,"negative regulation of vitamin D biosynthetic process",0.005%,null,null,0.699,-1.3812,0.771,0.771,6775,1
GO:0009620,"response to fungus",0.062%, 0.696,-0.324,1.740,-1.8684,0.969,0.051,9620,0
GO:0023035,"CD40 signaling pathway",0.006%,-2.159, 5.664,0.778,-1.6778,0.854,0.052,23035,0
GO:0043497,"regulation of protein heterodimerization activity",0.016%, 0.031,-0.945,1.176,-2.9666,0.936,0.052,43497,0
GO:0043496,"regulation of protein homodimerization activity",0.028%,null,null,1.415,-2.0339,0.933,0.712,43497,1
GO:0032471,"negative regulation of endoplasmic reticulum calcium ion concentration",0.021%,-0.592,-0.882,1.279,-2.6498,0.891,0.054,32471,0
