term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002376,"immune system process",29.354%,-0.112,-0.324,4.411,-3.7212,0.997,0.000,2376,0
GO:0006622,"protein targeting to lysosome",0.015%,-1.861,-0.352,1.146,-3.2291,0.928,0.000,6622,0
GO:0007041,"lysosomal transport",0.065%,null,null,1.763,-2.0640,0.933,0.904,6622,1
GO:0072666,"establishment of protein localization to vacuole",0.016%,null,null,1.176,-3.2291,0.948,0.973,6622,1
GO:0006623,"protein targeting to vacuole",0.016%,null,null,1.176,-3.2291,0.928,0.996,6622,1
GO:0019885,"antigen processing and presentation of endogenous peptide antigen via MHC class I",0.018%, 0.440, 0.177,1.230,-1.7540,0.965,0.000,19885,0
GO:0002483,"antigen processing and presentation of endogenous peptide antigen",0.019%,null,null,1.255,-1.6525,0.964,0.983,19885,1
GO:0022414,"reproductive process",3.108%,-0.319,-0.541,3.436,-1.6413,0.996,0.000,22414,0
GO:0022610,"biological adhesion",2.826%,-0.279,-0.929,3.395,-2.1101,0.995,0.000,22610,0
GO:0023052,"signaling",17.329%,-0.170,-0.517,4.182,-2.3487,0.996,0.000,23052,0
GO:0032501,"multicellular organismal process",15.657%,-0.189,-1.217,4.138,-3.2291,0.996,0.000,32501,0
GO:0032502,"developmental process",13.055%,-0.198,-1.165,4.059,-3.2441,0.996,0.000,32502,0
GO:0050896,"response to stimulus",47.248%,-0.283,-0.754,4.618,-3.0809,0.998,0.000,50896,0
GO:0051704,"multi-organism process",4.431%,-0.272,-0.702,3.590,-2.4089,0.996,0.000,51704,0
GO:0071216,"cellular response to biotic stimulus",0.370%, 3.198, 6.786,2.513,-5.4949,0.840,0.000,71216,0
GO:0071222,"cellular response to lipopolysaccharide",0.322%,null,null,2.453,-4.7447,0.763,0.718,71216,1
GO:0071219,"cellular response to molecule of bacterial origin",0.348%,null,null,2.486,-4.5376,0.768,0.979,71216,1
GO:0071396,"cellular response to lipid",1.069%,null,null,2.973,-2.2967,0.809,0.735,71216,1
GO:0009615,"response to virus",0.537%,null,null,2.674,-2.0097,0.866,0.875,71216,1
GO:0032496,"response to lipopolysaccharide",0.660%,null,null,2.763,-2.6990,0.815,0.907,71216,1
GO:0002237,"response to molecule of bacterial origin",0.735%,null,null,2.810,-2.5200,0.818,0.914,71216,1
GO:0043207,"response to external biotic stimulus",1.534%,null,null,3.129,-2.5751,0.884,0.974,71216,1
GO:0051707,"response to other organism",1.534%,null,null,3.129,-2.5751,0.853,0.833,71216,1
GO:0098542,"defense response to other organism",0.777%,null,null,2.834,-1.5824,0.788,0.911,71216,1
GO:0031664,"regulation of lipopolysaccharide-mediated signaling pathway",0.028%,null,null,1.415,-2.5867,0.713,0.812,71216,1
GO:0031663,"lipopolysaccharide-mediated signaling pathway",0.122%,null,null,2.033,-4.1249,0.711,0.907,71216,1
GO:0051607,"defense response to virus",0.379%,null,null,2.524,-2.6055,0.784,0.844,71216,1
GO:0007159,"leukocyte cell-cell adhesion",0.106%,-1.262,-1.146,1.973,-3.2007,0.962,0.012,7159,0
