term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002544,"chronic inflammatory response",0.068%, 1.201,-1.150,1.785,-1.4504,0.966,0.000,2544,0
GO:0008283,"cell proliferation",4.075%, 1.609,-1.325,3.554,-2.4660,0.968,0.000,8283,0
GO:0019083,"viral transcription",0.174%,-3.004,-5.208,2.188,-3.2076,0.806,0.000,19083,0
GO:0016032,"viral process",0.955%,null,null,2.924,-1.6840,0.884,0.901,19083,1
GO:0019058,"viral life cycle",0.401%,null,null,2.548,-2.3188,0.890,0.776,19083,1
GO:0019080,"viral gene expression",0.186%,null,null,2.215,-3.0969,0.836,0.971,19083,1
GO:0044403,"symbiosis, encompassing mutualism through parasitism",1.105%,null,null,2.987,-1.5815,0.924,0.973,19083,1
GO:0003163,"sinoatrial node development",0.008%,-3.609, 2.575,0.903,-2.2226,0.895,0.015,3163,0
GO:1902582,"single-organism intracellular transport",2.514%, 7.816, 0.619,3.344,-2.4498,0.777,0.027,1902582,0
GO:0046907,"intracellular transport",3.541%,null,null,3.493,-1.9710,0.796,0.786,1902582,1
GO:0051649,"establishment of localization in cell",5.403%,null,null,3.676,-1.6351,0.793,0.834,1902582,1
GO:0030033,"microvillus assembly",0.021%, 4.579,-2.153,1.279,-1.9226,0.883,0.028,30033,0
GO:0042127,"regulation of cell proliferation",3.148%,-0.525, 5.886,3.442,-2.6326,0.811,0.043,42127,0
GO:0050673,"epithelial cell proliferation",0.708%,null,null,2.794,-1.6849,0.926,0.730,42127,1
GO:0008285,"negative regulation of cell proliferation",1.492%,null,null,3.117,-2.2541,0.775,0.801,42127,1
GO:0050679,"positive regulation of epithelial cell proliferation",0.313%,null,null,2.441,-1.4855,0.811,0.901,42127,1
GO:0050678,"regulation of epithelial cell proliferation",0.583%,null,null,2.710,-1.9034,0.827,0.714,42127,1
GO:0042092,"type 2 immune response",0.083%,-0.593, 0.039,1.869,-1.3022,0.955,0.055,42092,0
GO:0009056,"catabolic process",7.851%, 0.778,-0.711,3.838,-1.6451,0.955,0.061,9056,0
GO:0006879,"cellular iron ion homeostasis",0.185%, 2.701,-0.424,2.212,-2.0630,0.868,0.067,6879,0
GO:0055076,"transition metal ion homeostasis",0.335%,null,null,2.470,-1.5287,0.907,0.736,6879,1
GO:0055072,"iron ion homeostasis",0.273%,null,null,2.382,-1.7807,0.899,0.931,6879,1
