term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002478,"antigen processing and presentation of exogenous peptide antigen",0.296%,-1.692,-1.039,2.417,-1.8811,0.966,0.000,2478,0
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.161%,null,null,2.152,-1.8315,0.967,0.943,2478,1
GO:0042590,"antigen processing and presentation of exogenous peptide antigen via MHC class I",0.166%,null,null,2.167,-1.7726,0.967,0.946,2478,1
GO:0022904,"respiratory electron transport chain",4.683%, 5.933, 0.804,3.614,-7.5528,0.792,0.000,22904,0
GO:0009060,"aerobic respiration",1.407%,null,null,3.092,-1.7254,0.814,0.746,22904,1
GO:0045333,"cellular respiration",5.546%,null,null,3.687,-7.6021,0.790,0.896,22904,1
GO:0015980,"energy derivation by oxidation of organic compounds",5.874%,null,null,3.712,-7.2441,0.790,0.874,22904,1
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",1.163%,null,null,3.009,-2.0991,0.739,0.800,22904,1
GO:0006119,"oxidative phosphorylation",3.103%,null,null,3.435,-2.0255,0.719,0.779,22904,1
GO:0022900,"electron transport chain",5.048%,null,null,3.647,-7.4815,0.793,0.841,22904,1
GO:0042773,"ATP synthesis coupled electron transport",2.606%,null,null,3.359,-2.4685,0.721,0.845,22904,1
GO:0042775,"mitochondrial ATP synthesis coupled electron transport",1.190%,null,null,3.019,-2.4685,0.738,0.757,22904,1
GO:0034613,"cellular protein localization",3.129%,-3.587,-4.061,3.439,-3.9586,0.841,0.000,34613,0
GO:0015031,"protein transport",3.600%,null,null,3.500,-1.5198,0.853,0.877,34613,1
GO:0070727,"cellular macromolecule localization",3.140%,null,null,3.440,-3.8861,0.851,0.783,34613,1
GO:1902582,"single-organism intracellular transport",2.514%,null,null,3.344,-1.8993,0.832,0.786,34613,1
GO:0033365,"protein localization to organelle",1.274%,null,null,3.049,-2.0794,0.855,0.857,34613,1
GO:0006886,"intracellular protein transport",2.201%,null,null,3.286,-2.6536,0.834,0.921,34613,1
GO:0046907,"intracellular transport",3.541%,null,null,3.493,-1.8468,0.852,0.767,34613,1
GO:0008104,"protein localization",4.788%,null,null,3.624,-2.3820,0.864,0.834,34613,1
GO:0006605,"protein targeting",1.102%,null,null,2.986,-2.2668,0.826,0.841,34613,1
GO:0072594,"establishment of protein localization to organelle",0.948%,null,null,2.921,-2.4672,0.853,0.825,34613,1
GO:0051649,"establishment of localization in cell",5.403%,null,null,3.676,-1.5777,0.848,0.834,34613,1
GO:0045184,"establishment of protein localization",3.785%,null,null,3.522,-1.9838,0.860,0.859,34613,1
GO:0016482,"cytoplasmic transport",1.537%,null,null,3.130,-1.6887,0.858,0.820,34613,1
GO:0044699,"single-organism process",71.655%,-1.376, 0.451,4.799,-1.3375,0.998,0.000,44699,0
GO:0051179,"localization",18.927%,-0.144,-0.029,4.220,-1.6306,0.995,0.000,51179,0
GO:0009758,"carbohydrate utilization",0.005%,-0.273, 0.150,0.699,-1.6012,0.981,0.014,9758,0
GO:0043610,"regulation of carbohydrate utilization",0.005%,-0.969, 0.258,0.699,-1.6012,0.961,0.014,43610,0
GO:0019740,"nitrogen utilization",0.009%,-1.087, 0.328,0.954,-1.6012,0.981,0.015,19740,0
GO:0071395,"cellular response to jasmonic acid stimulus",0.005%,-0.948,-5.423,0.699,-4.2147,0.907,0.032,71395,0
GO:0006808,"regulation of nitrogen utilization",0.009%,-1.416, 0.378,0.954,-1.6012,0.959,0.036,6808,0
GO:0040009,"regulation of growth rate",0.005%,-0.175, 0.042,0.699,-1.3057,0.969,0.036,40009,0
GO:1901143,"insulin catabolic process",0.001%, 1.791, 3.378,0.301,-1.6012,0.890,0.038,1901143,0
GO:0006953,"acute-phase response",0.088%, 0.123,-0.596,1.892,-2.3098,0.921,0.046,6953,0
GO:0002445,"type II hypersensitivity",0.007%,null,null,0.845,-1.6012,0.910,0.891,6953,1
GO:0001798,"positive regulation of type IIa hypersensitivity",0.007%,null,null,0.845,-1.6012,0.868,0.715,6953,1
GO:0002894,"positive regulation of type II hypersensitivity",0.007%,null,null,0.845,-1.6012,0.868,1.000,6953,1
GO:0002892,"regulation of type II hypersensitivity",0.007%,null,null,0.845,-1.6012,0.875,1.000,6953,1
GO:0002885,"positive regulation of hypersensitivity",0.015%,null,null,1.146,-1.3057,0.868,0.935,6953,1
GO:0002888,"positive regulation of myeloid leukocyte mediated immunity",0.008%,null,null,0.903,-1.3057,0.925,0.783,6953,1
GO:0001794,"type IIa hypersensitivity",0.007%,null,null,0.845,-1.6012,0.907,1.000,6953,1
GO:0001796,"regulation of type IIa hypersensitivity",0.007%,null,null,0.845,-1.6012,0.875,1.000,6953,1
GO:0016032,"viral process",0.955%,-1.651,-2.053,2.924,-2.3615,0.911,0.054,16032,0
GO:0019058,"viral life cycle",0.401%,null,null,2.548,-1.5002,0.916,0.901,16032,1
GO:0019080,"viral gene expression",0.186%,null,null,2.215,-2.0306,0.858,0.971,16032,1
GO:0019083,"viral transcription",0.174%,null,null,2.188,-2.2104,0.811,0.833,16032,1
GO:0044403,"symbiosis, encompassing mutualism through parasitism",1.105%,null,null,2.987,-2.0410,0.953,0.973,16032,1
GO:0010831,"positive regulation of myotube differentiation",0.023%,-1.427,-0.099,1.322,-2.2262,0.853,0.076,10831,0
GO:0035981,"tongue muscle cell differentiation",0.003%,null,null,0.602,-1.6012,0.906,1.000,10831,1
GO:0051155,"positive regulation of striated muscle cell differentiation",0.066%,null,null,1.771,-1.3912,0.846,0.862,10831,1
GO:2001037,"positive regulation of tongue muscle cell differentiation",0.003%,null,null,0.602,-1.6012,0.858,0.784,10831,1
GO:2001035,"regulation of tongue muscle cell differentiation",0.003%,null,null,0.602,-1.6012,0.876,1.000,10831,1
GO:2001016,"positive regulation of skeletal muscle cell differentiation",0.013%,null,null,1.079,-1.3057,0.855,0.865,10831,1
GO:0008053,"mitochondrial fusion",0.043%,-4.370, 6.488,1.591,-3.4949,0.836,0.080,8053,0
