term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006414,"translational elongation",0.313%, 6.303,-1.069,2.441,-7.0410,0.816,0.000,6414,0
GO:0006614,"SRP-dependent cotranslational protein targeting to membrane",0.150%,-5.201,-3.949,2.124,-5.7212,0.738,0.000,6614,0
GO:0044802,"single-organism membrane organization",1.380%,null,null,3.084,-3.3979,0.858,0.874,6614,1
GO:0072657,"protein localization to membrane",0.687%,null,null,2.781,-4.0044,0.723,0.736,6614,1
GO:0072599,"establishment of protein localization to endoplasmic reticulum",0.160%,null,null,2.149,-5.6383,0.830,0.962,6614,1
GO:0006612,"protein targeting to membrane",0.303%,null,null,2.427,-4.6778,0.732,0.894,6614,1
GO:0006613,"cotranslational protein targeting to membrane",0.156%,null,null,2.140,-5.6778,0.744,0.892,6614,1
GO:0045047,"protein targeting to ER",0.158%,null,null,2.146,-5.6576,0.811,0.993,6614,1
GO:0090150,"establishment of protein localization to membrane",0.514%,null,null,2.655,-4.4685,0.727,0.840,6614,1
GO:0009720,"detection of hormone stimulus",0.001%,-0.315, 0.012,0.301,-2.3936,0.967,0.000,9720,0
GO:0051179,"localization",18.927%, 0.124,-0.658,4.220,-1.3645,0.994,0.000,51179,0
GO:0051704,"multi-organism process",4.431%,-0.163,-1.775,3.590,-3.1192,0.993,0.000,51704,0
GO:0071840,"cellular component organization or biogenesis",12.603%,-0.107,-2.049,4.044,-2.6144,0.994,0.000,71840,0
GO:0002035,"brain renin-angiotensin system",0.015%,-3.351, 1.948,1.146,-2.0937,0.890,0.012,2035,0
GO:0001976,"neurological system process involved in regulation of systemic arterial blood pressure",0.046%,null,null,1.613,-1.4466,0.883,0.743,2035,1
GO:0002016,"regulation of blood volume by renin-angiotensin",0.023%,null,null,1.322,-1.6985,0.887,0.861,2035,1
GO:0042100,"B cell proliferation",0.158%,-0.704,-0.290,2.146,-2.1918,0.876,0.034,42100,0
GO:0051249,"regulation of lymphocyte activation",0.741%,null,null,2.814,-1.4365,0.821,0.883,42100,1
GO:0050864,"regulation of B cell activation",0.201%,null,null,2.248,-1.7642,0.836,0.837,42100,1
GO:0070663,"regulation of leukocyte proliferation",0.370%,null,null,2.513,-1.3659,0.851,0.920,42100,1
GO:0042113,"B cell activation",0.487%,null,null,2.631,-1.9796,0.885,0.726,42100,1
GO:0032944,"regulation of mononuclear cell proliferation",0.362%,null,null,2.504,-1.3952,0.849,0.992,42100,1
GO:0030889,"negative regulation of B cell proliferation",0.028%,null,null,1.415,-1.6202,0.814,0.859,42100,1
GO:0030888,"regulation of B cell proliferation",0.108%,null,null,1.982,-2.4191,0.830,0.798,42100,1
GO:0050670,"regulation of lymphocyte proliferation",0.359%,null,null,2.500,-1.4053,0.815,0.899,42100,1
GO:0002694,"regulation of leukocyte activation",0.850%,null,null,2.873,-1.3028,0.820,0.965,42100,1
GO:0046649,"lymphocyte activation",1.314%,null,null,3.062,-1.4509,0.877,0.844,42100,1
GO:0051343,"positive regulation of cyclic-nucleotide phosphodiesterase activity",0.005%, 2.214,-0.150,0.699,-1.7945,0.894,0.035,51343,0
GO:0010224,"response to UV-B",0.034%,-0.168,-1.833,1.491,-1.4466,0.977,0.041,10224,0
GO:0010225,"response to UV-C",0.027%,null,null,1.398,-1.4016,0.978,0.729,10224,1
GO:0044033,"multi-organism metabolic process",0.213%,-2.926,-3.069,2.274,-5.8239,0.900,0.046,44033,0
GO:0030010,"establishment of cell polarity",0.232%, 0.117,-0.742,2.312,-1.6153,0.918,0.069,30010,0
GO:0032878,"regulation of establishment or maintenance of cell polarity",0.050%,null,null,1.653,-1.4466,0.875,0.822,30010,1
GO:2000114,"regulation of establishment of cell polarity",0.046%,null,null,1.613,-1.4969,0.876,0.816,30010,1
GO:0000132,"establishment of mitotic spindle orientation",0.068%,null,null,1.785,-1.3242,0.747,0.841,30010,1
GO:0009058,"biosynthetic process",19.017%, 3.376, 0.705,4.222,-2.0168,0.920,0.073,9058,0
GO:0009056,"catabolic process",7.851%, 2.281, 0.051,3.838,-1.8681,0.930,0.130,9056,0
GO:0033490,"cholesterol biosynthetic process via lathosterol",0.001%, 4.927,-0.419,0.301,-2.3936,0.837,0.159,33490,0
GO:0016125,"sterol metabolic process",0.296%,null,null,2.417,-1.3286,0.817,0.806,33490,1
GO:0016126,"sterol biosynthetic process",0.126%,null,null,2.049,-1.9083,0.784,0.876,33490,1
GO:0045540,"regulation of cholesterol biosynthetic process",0.036%,null,null,1.519,-1.3242,0.761,0.910,33490,1
GO:0045542,"positive regulation of cholesterol biosynthetic process",0.013%,null,null,1.079,-1.6985,0.745,0.848,33490,1
GO:0006695,"cholesterol biosynthetic process",0.119%,null,null,2.021,-2.0146,0.783,0.736,33490,1
GO:0008203,"cholesterol metabolic process",0.278%,null,null,2.389,-1.3853,0.814,0.924,33490,1
GO:0010893,"positive regulation of steroid biosynthetic process",0.030%,null,null,1.431,-1.4016,0.739,0.919,33490,1
GO:0090205,"positive regulation of cholesterol metabolic process",0.014%,null,null,1.114,-1.6202,0.769,0.875,33490,1
