term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0002376,"immune system process",29.354%,-0.959,-0.636,4.411,-4.5229,0.996,0.000,2376,0
GO:0006357,"regulation of transcription from RNA polymerase II promoter",3.684%, 4.160, 5.521,3.510,-8.9586,0.689,0.000,6357,0
GO:0032774,"RNA biosynthetic process",10.939%,null,null,3.982,-7.1612,0.772,0.801,6357,1
GO:0031326,"regulation of cellular biosynthetic process",11.466%,null,null,4.003,-6.3188,0.662,0.876,6357,1
GO:0051252,"regulation of RNA metabolic process",10.497%,null,null,3.964,-8.6990,0.666,0.788,6357,1
GO:2001141,"regulation of RNA biosynthetic process",10.349%,null,null,3.958,-8.2076,0.644,0.886,6357,1
GO:0019219,"regulation of nucleobase-containing compound metabolic process",12.840%,null,null,4.052,-6.3665,0.674,0.822,6357,1
GO:0016070,"RNA metabolic process",12.843%,null,null,4.052,-2.8268,0.806,0.734,6357,1
GO:0006355,"regulation of transcription, DNA-templated",10.156%,null,null,3.950,-8.5086,0.644,0.728,6357,1
GO:0006351,"transcription, DNA-templated",10.635%,null,null,3.970,-8.5686,0.765,0.870,6357,1
GO:0010556,"regulation of macromolecule biosynthetic process",11.160%,null,null,3.991,-6.6990,0.712,0.864,6357,1
GO:0010468,"regulation of gene expression",11.954%,null,null,4.021,-5.3872,0.743,0.740,6357,1
GO:2000112,"regulation of cellular macromolecule biosynthetic process",10.806%,null,null,3.977,-6.6198,0.650,0.863,6357,1
GO:0034654,"nucleobase-containing compound biosynthetic process",13.254%,null,null,4.066,-5.4318,0.788,0.818,6357,1
GO:0034645,"cellular macromolecule biosynthetic process",14.343%,null,null,4.100,-2.9208,0.780,0.771,6357,1
GO:0008283,"cell proliferation",4.075%,-0.690,-0.515,3.554,-5.5376,0.971,0.000,8283,0
GO:0009888,"tissue development",4.199%,-5.943, 2.731,3.567,-7.2007,0.754,0.000,9888,0
GO:0023052,"signaling",17.329%,-2.012,-0.992,4.182,-5.0506,0.995,0.000,23052,0
GO:0032501,"multicellular organismal process",15.657%,-0.972,-0.574,4.138,-5.0362,0.995,0.000,32501,0
GO:0032502,"developmental process",13.055%,-0.861,-0.551,4.059,-5.5376,0.995,0.000,32502,0
GO:0034504,"protein localization to nucleus",0.653%,-1.083,-2.282,2.759,-4.4437,0.925,0.000,34504,0
GO:1902593,"single-organism nuclear import",0.528%,null,null,2.667,-3.4949,0.904,0.993,34504,1
GO:1900180,"regulation of protein localization to nucleus",0.340%,null,null,2.476,-3.6383,0.801,0.804,34504,1
GO:0044744,"protein targeting to nucleus",0.528%,null,null,2.667,-3.4949,0.895,0.953,34504,1
GO:0042994,"cytoplasmic sequestering of transcription factor",0.036%,null,null,1.519,-2.7670,0.770,0.897,34504,1
GO:0042990,"regulation of transcription factor import into nucleus",0.138%,null,null,2.086,-2.5214,0.799,0.815,34504,1
GO:0042991,"transcription factor import into nucleus",0.148%,null,null,2.117,-2.4547,0.903,0.819,34504,1
GO:0006606,"protein import into nucleus",0.528%,null,null,2.667,-3.4949,0.894,0.915,34504,1
GO:0042306,"regulation of protein import into nucleus",0.295%,null,null,2.415,-2.6757,0.786,0.943,34504,1
GO:0044699,"single-organism process",71.655%,-1.398,-1.037,4.799,-2.6216,0.998,0.000,44699,0
GO:0050896,"response to stimulus",47.248%,-1.658,-0.908,4.618,-8.7447,0.997,0.000,50896,0
GO:0065007,"biological regulation",51.216%,-0.699,-0.597,4.653,-7.9208,0.997,0.000,65007,0
GO:0001503,"ossification",0.817%,-6.633, 1.996,2.856,-4.7447,0.825,0.024,1503,0
GO:0016265,"death",4.501%,-1.159,-0.965,3.597,-2.7328,0.970,0.030,16265,0
GO:0016568,"chromatin modification",1.536%,-0.800, 0.077,3.130,-3.1367,0.942,0.056,16568,0
GO:0006325,"chromatin organization",1.762%,null,null,3.189,-2.4522,0.941,0.894,16568,1
GO:0045321,"leukocyte activation",1.587%,-0.501, 1.684,3.144,-3.3010,0.861,0.056,45321,0
GO:0046631,"alpha-beta T cell activation",0.259%,null,null,2.358,-3.2676,0.876,0.758,45321,1
GO:0046632,"alpha-beta T cell differentiation",0.203%,null,null,2.253,-2.7033,0.678,0.928,45321,1
GO:0035710,"CD4-positive, alpha-beta T cell activation",0.134%,null,null,2.076,-3.3372,0.880,0.712,45321,1
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",0.129%,null,null,2.057,-3.0088,0.689,0.896,45321,1
GO:0071310,"cellular response to organic substance",4.572%, 4.403,-2.476,3.603,-6.1192,0.786,0.065,71310,0
GO:1901701,"cellular response to oxygen-containing compound",1.893%,null,null,3.221,-2.7570,0.806,0.781,71310,1
GO:0033993,"response to lipid",2.113%,null,null,3.268,-5.2441,0.867,0.756,71310,1
GO:0071363,"cellular response to growth factor stimulus",1.395%,null,null,3.088,-3.2924,0.811,0.749,71310,1
GO:0070887,"cellular response to chemical stimulus",5.433%,null,null,3.678,-5.9208,0.795,0.782,71310,1
GO:0070848,"response to growth factor",1.438%,null,null,3.101,-3.2441,0.873,0.716,71310,1
GO:0010033,"response to organic substance",6.118%,null,null,3.730,-6.1675,0.862,0.759,71310,1
GO:0034097,"response to cytokine",1.500%,null,null,3.120,-2.6925,0.872,0.720,71310,1
GO:0014070,"response to organic cyclic compound",2.318%,null,null,3.309,-3.2366,0.866,0.766,71310,1
GO:0051101,"regulation of DNA binding",0.265%,-0.316, 0.008,2.369,-2.4547,0.937,0.071,51101,0
GO:0051707,"response to other organism",1.534%,-0.053,-3.284,3.129,-3.8239,0.893,0.109,51707,0
GO:0071222,"cellular response to lipopolysaccharide",0.322%,null,null,2.453,-2.8861,0.790,0.830,51707,1
GO:0043207,"response to external biotic stimulus",1.534%,null,null,3.129,-3.8239,0.902,0.974,51707,1
GO:0071219,"cellular response to molecule of bacterial origin",0.348%,null,null,2.486,-2.6402,0.797,0.979,51707,1
GO:0071216,"cellular response to biotic stimulus",0.370%,null,null,2.513,-2.8125,0.863,0.833,51707,1
GO:0009617,"response to bacterium",1.019%,null,null,2.952,-3.6198,0.897,0.939,51707,1
GO:0032496,"response to lipopolysaccharide",0.660%,null,null,2.763,-2.5702,0.831,0.914,51707,1
GO:0002237,"response to molecule of bacterial origin",0.735%,null,null,2.810,-2.9136,0.838,0.905,51707,1
GO:0031663,"lipopolysaccharide-mediated signaling pathway",0.122%,null,null,2.033,-2.6536,0.722,0.907,51707,1
GO:0009607,"response to biotic stimulus",1.599%, 0.348,-1.422,3.147,-3.8539,0.951,0.110,9607,0
GO:0009058,"biosynthetic process",19.017%, 0.217,-1.848,4.222,-2.9245,0.943,0.110,9058,0
GO:0009628,"response to abiotic stimulus",2.264%, 0.976,-1.792,3.298,-4.8239,0.949,0.115,9628,0
GO:0006952,"defense response",3.096%, 1.305,-1.771,3.434,-5.0555,0.933,0.121,6952,0
GO:0009719,"response to endogenous stimulus",3.718%, 1.345,-1.563,3.514,-4.7959,0.946,0.124,9719,0
GO:0009605,"response to external stimulus",4.459%, 1.604,-2.038,3.593,-3.4685,0.945,0.128,9605,0
GO:0007154,"cell communication",17.535%, 1.454, 2.721,4.187,-4.8861,0.889,0.147,7154,0
GO:0050794,"regulation of cellular process",28.971%, 3.356, 3.327,4.405,-9.4318,0.855,0.155,50794,0
GO:0065009,"regulation of molecular function",6.209%, 1.303, 1.356,3.736,-3.1871,0.913,0.162,65009,0
GO:0051716,"cellular response to stimulus",19.092%, 3.501,-3.755,4.224,-8.0605,0.885,0.167,51716,0
GO:0051239,"regulation of multicellular organismal process",5.506%, 1.970, 2.059,3.684,-4.8539,0.909,0.170,51239,0
GO:0048519,"negative regulation of biological process",8.588%, 2.377, 2.611,3.877,-7.0177,0.903,0.190,48519,0
GO:0006950,"response to stress",8.191%, 1.755,-1.815,3.857,-3.0706,0.941,0.190,6950,0
GO:0042221,"response to chemical",8.684%, 2.223,-2.434,3.882,-6.2924,0.940,0.193,42221,0
GO:0042787,"protein ubiquitination involved in ubiquitin-dependent protein catabolic process",0.129%, 1.018, 0.084,2.057,-4.8861,0.892,0.203,42787,0
GO:0032446,"protein modification by small protein conjugation",1.403%,null,null,3.091,-3.3010,0.864,0.956,42787,1
GO:0016567,"protein ubiquitination",1.323%,null,null,3.065,-3.0000,0.864,0.766,42787,1
GO:0044763,"single-organism cellular process",45.302%, 1.126,-0.422,4.599,-2.7595,0.904,0.206,44763,0
GO:0042107,"cytokine metabolic process",0.255%, 1.155, 0.094,2.352,-3.4559,0.926,0.233,42107,0
GO:0008285,"negative regulation of cell proliferation",1.492%, 2.800, 6.668,3.117,-7.2366,0.751,0.234,8285,0
GO:0042127,"regulation of cell proliferation",3.148%,null,null,3.442,-5.3665,0.793,0.801,8285,1
GO:0019222,"regulation of metabolic process",17.756%, 3.153, 2.488,4.193,-5.2676,0.875,0.237,19222,0
GO:0051726,"regulation of cell cycle",1.952%, 2.906, 7.069,3.234,-2.8928,0.820,0.243,51726,0
GO:0018076,"N-terminal peptidyl-lysine acetylation",0.005%, 0.735, 0.111,0.699,-2.5935,0.919,0.252,18076,0
GO:0031649,"heat generation",0.036%,-5.625, 1.438,1.519,-2.6091,0.824,0.252,31649,0
GO:0048583,"regulation of response to stimulus",26.518%, 4.995, 0.297,4.367,-5.2291,0.839,0.274,48583,0
GO:0048518,"positive regulation of biological process",28.712%, 3.326, 4.169,4.401,-8.4815,0.881,0.282,48518,0
GO:0043500,"muscle adaptation",0.141%,-5.954, 1.889,2.097,-3.1938,0.820,0.282,43500,0
GO:0043412,"macromolecule modification",10.189%, 1.542,-0.183,3.951,-2.4868,0.896,0.304,43412,0
GO:0002682,"regulation of immune system process",21.361%, 1.691, 3.293,4.273,-3.6021,0.852,0.305,2682,0
GO:0048522,"positive regulation of cellular process",8.548%, 3.584, 7.633,3.875,-8.6383,0.790,0.306,48522,0
GO:0007219,"Notch signaling pathway",0.340%, 3.435, 6.796,2.476,-5.2518,0.795,0.306,7219,0
GO:0050789,"regulation of biological process",49.744%, 3.109, 4.085,4.640,-7.8239,0.876,0.337,50789,0
GO:0001816,"cytokine production",1.263%,-6.635, 2.089,3.045,-3.0506,0.818,0.350,1816,0
GO:0023014,"signal transduction by phosphorylation",1.554%, 4.106, 5.887,3.135,-2.6073,0.747,0.370,23014,0
GO:0097150,"neuronal stem cell maintenance",0.032%,-4.272, 6.149,1.462,-2.5017,0.679,0.382,97150,0
GO:0035282,"segmentation",0.244%,-6.755, 2.755,2.332,-4.7696,0.766,0.385,35282,0
