term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0007156,"homophilic cell adhesion via plasma membrane adhesion molecules",0.489%,-0.349,-0.225,2.633,-1.5962,0.985,0.000,7156,0
GO:0007155,"cell adhesion",2.821%,null,null,3.394,-1.3291,0.985,0.780,7156,1
GO:0007618,"mating",0.139%,-0.681,-2.257,2.090,-1.8108,0.961,0.000,7618,0
GO:0022610,"biological adhesion",2.826%,-0.782,-0.346,3.395,-1.3223,0.992,0.000,22610,0
GO:0023052,"signaling",17.329%,-0.541,-0.610,4.182,-1.3199,0.993,0.000,23052,0
GO:0032501,"multicellular organismal process",15.657%,-0.284,-0.190,4.138,-1.9048,0.993,0.000,32501,0
GO:0040011,"locomotion",3.285%,-0.154, 0.020,3.460,-1.8225,0.992,0.000,40011,0
GO:0050896,"response to stimulus",47.248%,-0.508,-0.680,4.618,-1.3529,0.996,0.000,50896,0
GO:0071526,"semaphorin-plexin signaling pathway",0.098%, 2.663,-0.219,1.940,-3.1739,0.837,0.000,71526,0
GO:0060993,"kidney morphogenesis",0.105%,-7.845, 1.559,1.968,-2.9281,0.753,0.014,60993,0
GO:0061326,"renal tubule development",0.108%,null,null,1.982,-1.6364,0.762,0.808,60993,1
GO:0001822,"kidney development",0.661%,null,null,2.764,-1.3040,0.728,0.954,60993,1
GO:0072001,"renal system development",0.688%,null,null,2.782,-2.3585,0.734,0.806,60993,1
GO:0033540,"fatty acid beta-oxidation using acyl-CoA oxidase",0.013%, 3.151, 5.724,1.079,-2.9508,0.796,0.054,33540,0
GO:0072329,"monocarboxylic acid catabolic process",0.172%,null,null,2.182,-1.9442,0.796,0.701,33540,1
GO:0016054,"organic acid catabolic process",0.449%,null,null,2.597,-1.3641,0.790,0.949,33540,1
GO:0046395,"carboxylic acid catabolic process",0.449%,null,null,2.597,-1.3641,0.788,0.914,33540,1
GO:0044242,"cellular lipid catabolic process",0.310%,null,null,2.436,-1.4802,0.789,0.842,33540,1
GO:0009074,"aromatic amino acid family catabolic process",0.057%,null,null,1.708,-1.8179,0.807,0.778,33540,1
GO:0009062,"fatty acid catabolic process",0.140%,null,null,2.093,-1.7185,0.768,0.832,33540,1
GO:0019395,"fatty acid oxidation",0.155%,null,null,2.137,-1.6284,0.790,0.833,33540,1
GO:0006635,"fatty acid beta-oxidation",0.108%,null,null,1.982,-1.4885,0.768,0.968,33540,1
GO:0009416,"response to light stimulus",0.655%, 0.378,-0.111,2.760,-2.1349,0.934,0.066,9416,0
GO:0007603,"phototransduction, visible light",0.111%,null,null,1.991,-1.3953,0.798,0.786,9416,1
GO:0009314,"response to radiation",0.915%,null,null,2.905,-1.6653,0.937,0.762,9416,1
GO:0034644,"cellular response to UV",0.119%,null,null,2.021,-1.7435,0.884,0.791,9416,1
GO:0009411,"response to UV",0.269%,null,null,2.375,-1.4617,0.937,0.850,9416,1
GO:0050808,"synapse organization",0.424%,-0.189,-7.139,2.572,-2.0405,0.852,0.070,50808,0
